pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,t_bucket
consumer-sts-3,skew,B0-R100-20260224-010807_0,449,30,7.483333,30.0,234,1269.058,1436.655,7.2,23.5,5795.257,5.0,1.0,1.6,46265,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5790
consumer-sts-3,skew,B0-R100-20260224-010807_0,448,33,7.466667,30.0,214,1139.346,1947.893,7.3,23.5,5825.272,9.0,2.0,1.777778,46479,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5820
consumer-sts-3,skew,B0-R100-20260224-010807_0,453,25,7.55,30.0,239,733.785,1417.729,9.9,23.6,5855.303,5.0,3.0,4.8,46718,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5850
consumer-sts-3,skew,B0-R100-20260224-010807_0,476,21,7.933333,30.0,236,742.343,1227.346,8.8,23.6,5885.334,7.0,3.0,3.428571,46954,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5880
consumer-sts-3,skew,B0-R100-20260224-010807_0,470,19,7.833333,30.0,233,577.258,1181.657,7.2,23.5,5915.346,4.0,2.0,4.0,47187,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5910
consumer-sts-3,skew,B0-R100-20260224-010807_0,506,43,8.433333,30.0,272,1832.779,2130.145,6.7,23.4,5945.375,13.0,5.0,3.076923,47460,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5940
consumer-sts-3,skew,B0-R100-20260224-010807_0,511,57,8.516667,30.0,239,1128.431,1820.477,6.9,23.5,5975.406,6.0,2.0,2.666667,47699,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,5970
consumer-sts-3,skew,B0-R100-20260224-010807_0,466,34,7.766667,30.0,227,677.14,1620.057,7.9,24.3,6005.436,8.0,3.0,3.0,47926,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6000
consumer-sts-3,skew,B0-R100-20260224-010807_0,443,34,7.383333,30.0,215,1383.329,1884.496,8.1,23.5,6035.468,11.0,4.0,2.909091,48141,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6030
consumer-sts-3,skew,B0-R100-20260224-010807_0,435,32,7.25,30.0,219,649.599,1307.375,9.3,23.6,6065.499,7.0,3.0,3.428571,48361,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6060
consumer-sts-3,skew,B0-R100-20260224-010807_0,480,33,8.0,30.0,256,1446.538,1768.485,8.4,23.5,6095.53,6.0,2.0,2.666667,48618,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6090
consumer-sts-3,skew,B0-R100-20260224-010807_0,453,40,7.55,30.0,197,1175.887,1837.383,9.3,23.5,6125.561,2.0,1.0,4.0,48815,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6120
consumer-sts-3,skew,B0-R100-20260224-010807_0,464,36,7.733333,30.0,267,990.191,1618.462,8.1,23.5,6155.592,10.0,3.0,2.4,49082,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6150
consumer-sts-3,skew,B0-R100-20260224-010807_0,515,37,8.583333,30.0,248,966.615,1338.997,11.6,23.6,6185.623,9.0,2.0,1.777778,49330,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6180
consumer-sts-3,skew,B0-R100-20260224-010807_0,479,27,7.983333,30.0,231,636.938,1443.48,11.8,23.6,6215.628,8.0,2.0,2.0,49561,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6210
consumer-sts-3,skew,B0-R100-20260224-010807_0,458,21,7.633333,30.0,227,756.007,1591.605,11.8,23.8,6245.659,6.0,3.0,4.0,49788,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6240
consumer-sts-3,skew,B0-R100-20260224-010807_0,455,25,7.583333,30.0,226,896.887,1602.072,11.1,23.8,6275.69,7.0,3.0,3.428571,50015,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6270
consumer-sts-3,skew,B0-R100-20260224-010807_0,482,38,8.033333,30.0,254,1152.541,1895.584,11.8,23.8,6305.722,6.0,2.0,2.666667,50270,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6300
consumer-sts-3,skew,B0-R100-20260224-010807_0,528,52,8.8,30.0,274,1492.247,2170.273,13.6,23.8,6335.753,19.0,6.0,2.526316,50544,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6330
consumer-sts-3,skew,B0-R100-20260224-010807_0,488,52,8.133333,30.0,212,1324.152,1564.793,10.7,23.8,6365.785,11.0,4.0,2.909091,50756,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6360
consumer-sts-3,skew,B0-R100-20260224-010807_0,449,35,7.483333,30.0,236,649.003,1460.979,10.4,23.8,6395.816,6.0,3.0,4.0,50992,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6390
consumer-sts-3,skew,B0-R100-20260224-010807_0,439,20,7.316667,30.0,192,600.868,975.087,10.7,23.8,6425.845,4.0,2.0,4.0,51184,consumer_metrics_run-20260224-010807_consumer-sts-3.csv,6420
consumer-sts-4,skew,B0-R100-20260224-010807_0,160,14,2.666667,30.0,160,905.482,1990.609,0.0,32.2,30.015,9.0,3.0,2.666667,160,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,30
consumer-sts-4,skew,B0-R100-20260224-010807_0,405,36,6.75,30.0,245,1409.013,1812.907,15.9,32.2,60.045,12.0,5.0,3.333333,405,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,60
consumer-sts-4,skew,B0-R100-20260224-010807_0,474,51,7.9,30.0,229,1616.638,2507.625,15.2,32.2,90.073,14.0,4.0,2.285714,634,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,90
consumer-sts-4,skew,B0-R100-20260224-010807_0,485,45,8.083333,30.0,254,931.309,1481.744,11.3,32.2,120.101,7.0,3.0,3.428571,888,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,120
consumer-sts-4,skew,B0-R100-20260224-010807_0,476,38,7.933333,30.0,222,1404.004,2055.329,11.5,32.2,150.129,10.0,4.0,3.2,1110,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,150
consumer-sts-4,skew,B0-R100-20260224-010807_0,483,35,8.05,30.0,261,772.995,1633.32,12.1,32.2,180.159,8.0,3.0,3.0,1371,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,180
consumer-sts-4,skew,B0-R100-20260224-010807_0,504,33,8.4,30.0,242,1377.935,1833.379,11.7,32.3,210.189,13.0,4.0,2.461538,1613,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,210
consumer-sts-4,skew,B0-R100-20260224-010807_0,489,35,8.15,30.0,247,1010.715,1775.545,15.1,32.2,240.22,10.0,3.0,2.4,1860,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,240
consumer-sts-4,skew,B0-R100-20260224-010807_0,489,31,8.15,30.0,242,938.405,1402.259,19.2,32.3,270.249,6.0,2.0,2.666667,2102,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,270
consumer-sts-4,skew,B0-R100-20260224-010807_0,487,28,8.116667,30.0,245,678.885,1455.79,21.9,32.4,300.277,7.0,4.0,4.571429,2347,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,300
consumer-sts-4,skew,B0-R100-20260224-010807_0,522,27,8.7,30.0,277,993.102,1563.927,23.9,32.3,330.305,5.0,4.0,6.4,2624,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,330
consumer-sts-4,skew,B0-R100-20260224-010807_0,532,34,8.866667,30.0,247,1131.032,2112.239,24.1,32.3,360.333,5.0,2.0,3.2,2871,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,360
consumer-sts-4,skew,B0-R100-20260224-010807_0,460,37,7.666667,30.0,212,893.502,1552.873,24.0,32.3,390.362,8.0,3.0,3.0,3083,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,390
consumer-sts-4,skew,B0-R100-20260224-010807_0,440,30,7.333333,30.0,228,737.915,1648.428,25.3,32.4,420.393,7.0,2.0,2.285714,3311,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,420
consumer-sts-4,skew,B0-R100-20260224-010807_0,471,40,7.85,30.0,240,1249.37,2009.475,24.8,32.3,450.421,9.0,3.0,2.666667,3551,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,450
consumer-sts-4,skew,B0-R100-20260224-010807_0,452,42,7.533333,30.0,212,948.049,1690.134,24.1,32.4,480.449,6.0,2.0,2.666667,3763,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,480
consumer-sts-4,skew,B0-R100-20260224-010807_0,442,25,7.366667,30.0,230,740.047,1244.183,24.0,32.4,510.477,5.0,2.0,3.2,3993,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,510
consumer-sts-4,skew,B0-R100-20260224-010807_0,458,30,7.633333,30.0,227,1234.458,1960.89,24.0,32.4,540.506,11.0,6.0,4.363636,4220,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,540
consumer-sts-4,skew,B0-R100-20260224-010807_0,465,41,7.75,30.0,238,1409.64,1663.918,24.9,32.4,570.533,7.0,2.0,2.285714,4458,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,570
consumer-sts-4,skew,B0-R100-20260224-010807_0,462,34,7.7,30.0,224,925.214,1308.888,21.7,32.4,600.561,7.0,2.0,2.285714,4682,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,600
consumer-sts-4,skew,B0-R100-20260224-010807_0,449,32,7.483333,30.0,221,1116.681,1440.87,22.2,32.4,630.592,6.0,4.0,5.333333,4903,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,630
consumer-sts-4,skew,B0-R100-20260224-010807_0,459,28,7.65,30.0,238,603.841,1271.251,22.0,32.4,660.605,8.0,2.0,2.0,5141,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,660
consumer-sts-4,skew,B0-R100-20260224-010807_0,471,27,7.85,30.0,233,1233.441,1857.567,21.9,32.4,690.633,8.0,4.0,4.0,5374,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,690
consumer-sts-4,skew,B0-R100-20260224-010807_0,481,30,8.016667,30.0,248,656.447,1438.126,21.9,32.4,720.643,1.0,1.0,8.0,5622,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,720
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,25,7.866667,30.0,224,933.828,1371.347,19.7,32.4,750.673,5.0,1.0,1.6,5846,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,750
consumer-sts-4,skew,B0-R100-20260224-010807_0,455,35,7.583333,30.0,230,1328.528,1648.377,16.6,32.4,780.701,9.0,4.0,3.555556,6076,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,780
consumer-sts-4,skew,B0-R100-20260224-010807_0,442,33,7.366667,30.0,212,1097.998,1638.749,14.4,32.4,810.729,6.0,2.0,2.666667,6288,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,810
consumer-sts-4,skew,B0-R100-20260224-010807_0,435,28,7.25,30.0,223,1136.288,1551.872,16.4,32.3,840.757,3.0,1.0,2.666667,6511,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,840
consumer-sts-4,skew,B0-R100-20260224-010807_0,441,31,7.35,30.0,217,941.198,1250.811,15.8,32.4,870.785,7.0,5.0,5.714286,6728,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,870
consumer-sts-4,skew,B0-R100-20260224-010807_0,467,27,7.783333,30.0,248,686.623,1357.311,16.1,32.3,900.813,8.0,3.0,3.0,6976,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,900
consumer-sts-4,skew,B0-R100-20260224-010807_0,497,28,8.283333,30.0,248,915.638,1778.393,14.6,32.4,930.841,10.0,3.0,2.4,7224,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,930
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,30,7.866667,30.0,224,964.524,1404.849,17.1,32.4,960.872,9.0,5.0,4.444444,7448,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,960
consumer-sts-4,skew,B0-R100-20260224-010807_0,491,43,8.183333,30.0,267,1566.367,1922.13,18.0,32.5,990.903,12.0,5.0,3.333333,7715,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,990
consumer-sts-4,skew,B0-R100-20260224-010807_0,536,40,8.933333,30.0,269,643.223,1340.447,15.0,32.5,1020.919,8.0,3.0,3.0,7984,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1020
consumer-sts-4,skew,B0-R100-20260224-010807_0,519,31,8.65,30.0,247,1223.951,1629.775,16.5,32.5,1050.949,9.0,4.0,3.555556,8231,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1050
consumer-sts-4,skew,B0-R100-20260224-010807_0,488,31,8.133333,30.0,239,653.283,1828.151,15.4,32.5,1080.977,5.0,3.0,4.8,8470,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1080
consumer-sts-4,skew,B0-R100-20260224-010807_0,479,37,7.983333,30.0,240,1743.63,2177.696,9.8,32.5,1111.005,9.0,3.0,2.666667,8710,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1110
consumer-sts-4,skew,B0-R100-20260224-010807_0,448,38,7.466667,30.0,208,905.137,1373.783,9.2,32.5,1141.021,8.0,3.0,3.0,8918,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1140
consumer-sts-4,skew,B0-R100-20260224-010807_0,442,33,7.366667,30.0,234,1452.438,1840.333,5.4,32.4,1171.052,10.0,3.0,2.4,9152,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1170
consumer-sts-4,skew,B0-R100-20260224-010807_0,477,40,7.95,30.0,242,948.167,1708.423,4.9,32.4,1201.081,7.0,2.0,2.285714,9394,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1200
consumer-sts-4,skew,B0-R100-20260224-010807_0,501,96,8.35,30.0,259,7884.777,9443.561,4.8,32.4,1231.111,16.0,10.0,5.0,9653,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1230
consumer-sts-4,skew,B0-R100-20260224-010807_0,479,91,7.983333,30.0,220,1115.779,1828.542,5.4,32.4,1261.141,7.0,3.0,3.428571,9873,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1260
consumer-sts-4,skew,B0-R100-20260224-010807_0,454,29,7.566667,30.0,232,886.259,1426.127,6.1,32.4,1291.172,16.0,5.0,2.5,10105,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1290
consumer-sts-4,skew,B0-R100-20260224-010807_0,462,32,7.7,30.0,230,1097.875,1894.228,11.1,32.5,1321.203,9.0,3.0,2.666667,10335,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1320
consumer-sts-4,skew,B0-R100-20260224-010807_0,479,37,7.983333,30.0,249,1372.18,2165.178,11.6,32.5,1351.233,13.0,4.0,2.461538,10584,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1350
consumer-sts-4,skew,B0-R100-20260224-010807_0,499,31,8.316667,30.0,250,737.986,1276.39,16.0,32.4,1381.261,6.0,3.0,4.0,10834,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1380
consumer-sts-4,skew,B0-R100-20260224-010807_0,477,24,7.95,30.0,225,997.949,1696.906,16.0,32.4,1411.289,9.0,4.0,3.555556,11059,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1410
consumer-sts-4,skew,B0-R100-20260224-010807_0,481,34,8.016667,30.0,256,1215.89,1700.798,14.4,32.4,1441.32,5.0,3.0,4.8,11315,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1440
consumer-sts-4,skew,B0-R100-20260224-010807_0,519,34,8.65,30.0,263,747.992,1342.282,14.8,32.4,1471.351,6.0,2.0,2.666667,11578,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1470
consumer-sts-4,skew,B0-R100-20260224-010807_0,509,28,8.483333,30.0,242,885.405,1799.314,15.4,32.4,1501.381,10.0,2.0,1.6,11820,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1500
consumer-sts-4,skew,B0-R100-20260224-010807_0,491,46,8.183333,30.0,249,1523.098,2157.681,17.5,32.5,1531.409,19.0,5.0,2.105263,12069,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1530
consumer-sts-4,skew,B0-R100-20260224-010807_0,527,55,8.783333,30.0,278,1168.434,1799.414,18.6,32.5,1561.437,6.0,2.0,2.666667,12347,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1560
consumer-sts-4,skew,B0-R100-20260224-010807_0,531,40,8.85,30.0,253,925.165,1728.847,16.5,32.5,1591.465,9.0,3.0,2.666667,12600,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1590
consumer-sts-4,skew,B0-R100-20260224-010807_0,514,26,8.566667,30.0,260,479.17,1748.201,15.8,32.6,1621.493,8.0,2.0,2.0,12860,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1620
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,20,7.866667,30.0,212,721.152,1759.533,16.8,32.6,1651.521,7.0,3.0,3.428571,13072,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1650
consumer-sts-4,skew,B0-R100-20260224-010807_0,473,34,7.883333,30.0,261,1164.928,1697.132,17.1,32.5,1681.549,7.0,3.0,3.428571,13333,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1680
consumer-sts-4,skew,B0-R100-20260224-010807_0,517,50,8.616667,30.0,255,1404.075,1657.696,18.0,32.6,1711.577,9.0,4.0,3.555556,13588,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1710
consumer-sts-4,skew,B0-R100-20260224-010807_0,496,43,8.266667,30.0,241,995.486,1686.963,20.0,32.5,1741.605,5.0,2.0,3.2,13829,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1740
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,52,7.866667,30.0,231,1956.39,2355.719,20.4,32.6,1771.633,10.0,2.0,1.6,14060,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1770
consumer-sts-4,skew,B0-R100-20260224-010807_0,477,49,7.95,30.0,242,854.577,1221.203,21.2,32.5,1801.661,8.0,3.0,3.0,14302,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1800
consumer-sts-4,skew,B0-R100-20260224-010807_0,446,21,7.433333,30.0,204,442.013,1352.611,17.8,32.5,1831.689,7.0,2.0,2.285714,14506,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1830
consumer-sts-4,skew,B0-R100-20260224-010807_0,444,31,7.4,30.0,240,1509.699,1858.18,21.5,32.5,1861.717,7.0,3.0,3.428571,14746,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1860
consumer-sts-4,skew,B0-R100-20260224-010807_0,496,42,8.266667,30.0,256,980.924,1826.203,22.7,32.5,1891.745,5.0,2.0,3.2,15002,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1890
consumer-sts-4,skew,B0-R100-20260224-010807_0,490,30,8.166667,30.0,229,789.23,1298.209,24.3,32.5,1921.777,4.0,1.0,2.0,15231,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1920
consumer-sts-4,skew,B0-R100-20260224-010807_0,475,32,7.916667,30.0,246,1098.289,1680.538,25.1,32.5,1951.808,7.0,3.0,3.428571,15477,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1950
consumer-sts-4,skew,B0-R100-20260224-010807_0,483,45,8.05,30.0,237,1550.581,2250.356,28.5,32.4,1981.821,4.0,2.0,4.0,15714,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,1980
consumer-sts-4,skew,B0-R100-20260224-010807_0,491,39,8.183333,30.0,254,908.063,1404.173,22.9,32.4,2011.849,9.0,3.0,2.666667,15968,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2010
consumer-sts-4,skew,B0-R100-20260224-010807_0,505,24,8.416667,30.0,250,647.606,1177.031,24.6,32.4,2041.857,8.0,2.0,2.0,16218,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2040
consumer-sts-4,skew,B0-R100-20260224-010807_0,478,16,7.966667,30.0,228,560.952,1261.237,22.5,32.3,2071.885,3.0,1.0,2.666667,16446,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2070
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,21,7.866667,30.0,244,912.088,1605.725,22.9,32.4,2101.915,7.0,2.0,2.285714,16690,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2100
consumer-sts-4,skew,B0-R100-20260224-010807_0,484,35,8.066667,30.0,240,1162.025,2228.016,23.8,32.4,2131.945,6.0,3.0,4.0,16930,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2130
consumer-sts-4,skew,B0-R100-20260224-010807_0,460,47,7.666667,30.0,219,1951.777,2777.755,23.0,32.4,2161.976,7.0,4.0,4.571429,17149,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2160
consumer-sts-4,skew,B0-R100-20260224-010807_0,452,55,7.533333,30.0,230,1824.984,2405.052,23.0,32.4,2192.005,4.0,2.0,4.0,17379,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2190
consumer-sts-4,skew,B0-R100-20260224-010807_0,454,38,7.566667,30.0,222,406.114,1288.005,24.0,32.3,2222.033,10.0,4.0,3.2,17603,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2220
consumer-sts-4,skew,B0-R100-20260224-010807_0,492,24,8.2,30.0,268,815.66,1364.256,23.8,32.4,2252.061,3.0,2.0,5.333333,17871,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2250
consumer-sts-4,skew,B0-R100-20260224-010807_0,495,28,8.25,30.0,227,1183.783,1975.122,22.7,32.4,2282.093,4.0,3.0,6.0,18098,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2280
consumer-sts-4,skew,B0-R100-20260224-010807_0,471,37,7.85,30.0,244,1663.855,2770.946,22.4,32.4,2312.121,15.0,3.0,1.6,18342,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2310
consumer-sts-4,skew,B0-R100-20260224-010807_0,486,36,8.1,30.0,242,921.417,1521.21,23.2,32.4,2342.149,4.0,2.0,4.0,18584,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2340
consumer-sts-4,skew,B0-R100-20260224-010807_0,522,27,8.7,30.0,280,768.352,1527.788,22.1,32.4,2372.177,9.0,3.0,2.666667,18864,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2370
consumer-sts-4,skew,B0-R100-20260224-010807_0,534,32,8.9,30.0,253,1290.624,1704.33,22.3,32.4,2402.207,14.0,4.0,2.285714,19117,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2400
consumer-sts-4,skew,B0-R100-20260224-010807_0,475,28,7.916667,30.0,221,756.624,1558.006,22.0,32.4,2432.237,5.0,3.0,4.8,19338,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2430
consumer-sts-4,skew,B0-R100-20260224-010807_0,461,22,7.683333,30.0,240,702.048,1351.364,22.1,32.4,2462.265,10.0,4.0,3.2,19578,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2460
consumer-sts-4,skew,B0-R100-20260224-010807_0,485,41,8.083333,30.0,244,1825.851,2203.015,22.2,32.4,2492.293,11.0,3.0,2.181818,19822,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2490
consumer-sts-4,skew,B0-R100-20260224-010807_0,497,52,8.283333,30.0,251,1634.427,1797.625,21.6,32.4,2522.323,11.0,5.0,3.636364,20073,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2520
consumer-sts-4,skew,B0-R100-20260224-010807_0,509,44,8.483333,30.0,258,1137.61,1926.522,17.3,32.4,2552.345,4.0,1.0,2.0,20331,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2550
consumer-sts-4,skew,B0-R100-20260224-010807_0,520,46,8.666667,30.0,262,1265.252,1774.008,12.6,32.4,2582.373,7.0,3.0,3.428571,20593,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2580
consumer-sts-4,skew,B0-R100-20260224-010807_0,517,33,8.616667,30.0,255,398.667,1033.784,6.5,32.3,2612.401,6.0,2.0,2.666667,20848,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2610
consumer-sts-4,skew,B0-R100-20260224-010807_0,486,22,8.1,30.0,230,1019.452,1934.868,5.7,32.4,2642.429,10.0,3.0,2.4,21078,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2640
consumer-sts-4,skew,B0-R100-20260224-010807_0,461,25,7.683333,30.0,231,675.878,1656.7,5.1,32.4,2672.46,7.0,4.0,4.571429,21309,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2670
consumer-sts-4,skew,B0-R100-20260224-010807_0,470,28,7.833333,30.0,239,1235.223,1706.275,5.3,32.4,2702.489,10.0,4.0,3.2,21548,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2700
consumer-sts-4,skew,B0-R100-20260224-010807_0,488,24,8.133333,30.0,249,367.024,1301.102,4.6,32.4,2732.517,7.0,2.0,2.285714,21797,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2730
consumer-sts-4,skew,B0-R100-20260224-010807_0,459,22,7.65,30.0,210,925.226,1542.676,4.8,32.4,2762.545,10.0,4.0,3.2,22007,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2760
consumer-sts-4,skew,B0-R100-20260224-010807_0,452,40,7.533333,30.0,243,1317.732,2080.842,4.6,32.4,2792.573,5.0,2.0,3.2,22250,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2790
consumer-sts-4,skew,B0-R100-20260224-010807_0,472,32,7.866667,30.0,223,65.02,1318.237,4.9,32.3,2822.601,4.0,2.0,4.0,22477,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2820
consumer-sts-4,skew,B0-R100-20260224-010807_0,474,25,7.9,30.0,244,884.947,1695.389,5.6,32.4,2852.629,9.0,3.0,2.666667,22721,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2850
consumer-sts-4,skew,B0-R100-20260224-010807_0,485,27,8.083333,30.0,241,657.034,1184.721,13.8,32.4,2882.657,8.0,4.0,4.0,22962,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2880
consumer-sts-4,skew,B0-R100-20260224-010807_0,490,34,8.166667,30.0,244,1292.695,1824.023,18.4,32.4,2912.685,15.0,7.0,3.733333,23210,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2910
consumer-sts-4,skew,B0-R100-20260224-010807_0,478,47,7.966667,30.0,234,1308.417,2225.703,18.9,32.3,2942.715,8.0,2.0,2.0,23444,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2940
consumer-sts-4,skew,B0-R100-20260224-010807_0,473,37,7.883333,30.0,239,406.015,1577.407,19.5,32.3,2972.745,9.0,3.0,2.666667,23683,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,2970
consumer-sts-4,skew,B0-R100-20260224-010807_0,468,26,7.8,30.0,227,957.261,1298.432,20.4,32.3,3002.77,6.0,4.0,5.333333,23912,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,3000
consumer-sts-4,skew,B0-R100-20260224-010807_0,455,17,7.583333,30.0,222,179.83,683.334,16.6,32.3,3032.801,5.0,2.0,3.2,24138,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,3030
consumer-sts-4,skew,B0-R100-20260224-010807_0,486,28,8.1,30.0,256,1183.385,1557.724,15.0,32.4,3062.832,4.0,1.0,2.0,24394,consumer_metrics_run-20260224-010807_consumer-sts-4.csv,3060
