producer_timestamp,latency_sec,msg_rate_per_sec,throughput_KBps,size_bytes
1752722195.02399,187.05431170797348,22.980451094741678,2.8471609556695006,130.54
1752722314.897362,112.59627874994278,84.94986468046109,10.5433085817145,130.148
1752722488.706693,0.39446598958969115,114.34963708305096,14.196951767704997,130.808
1752722435.682295,19.15298503780365,199.44731403709875,24.7555269610207,130.128
1752722421.074258,16.265548479557037,119.26497523380257,14.809164993739603,129.774
1752722388.47191,51.25645730543137,112.54042025699002,13.962600231614395,129.688
1752722333.0932417,91.28220924139023,79.5762737866327,9.875154731706697,130.264
1752722413.135241,19.261475723743438,107.4998989682993,13.342768911497298,130.404
1752722346.3733015,52.189912552833555,94.32484142658936,11.708408633816102,130.254
1752722436.3079038,17.304027324676515,200.91046108860638,24.9375829977323,130.436
1752722205.047067,172.867573182106,24.22411782945422,3.0052042492638993,129.938
1752722175.8537502,250.15502446699142,80.83655550566712,10.026765021025298,129.164
1752722374.9692886,44.26985924053192,47.594386967211335,5.9054453465802,130.094
1752722357.147331,78.98089459657669,99.14647318322348,12.308909781302303,130.804
1752722454.094145,1.7229333338737487,55.94584092306378,6.941829357092798,129.996
1752722168.6190932,259.40027214956285,5.581262192052682,0.6863665394845999,129.018
1752722258.3722596,237.69294951200484,5.669275723176978,0.7018975576564,130.012
1752722460.3916595,2.4449221467971802,212.47518814663815,26.375552843100998,130.192
1752722265.352583,125.64532682228088,60.51607363186132,7.513458264704899,130.214
1752722317.2573142,109.98498760271072,45.291929594360276,5.622663340645998,130.634
1752722261.0777347,180.83635224866867,161.42614049298666,20.032444808937697,130.672
1752722288.9004838,215.4573786392212,18.694103778233664,2.317925815933701,130.344
1752722343.043272,92.81040771484375,134.96982627393254,16.745847774783797,129.846
1752722340.397863,86.32263741016388,82.94051046345275,10.293036441509198,130.508
1752722241.640509,178.4135209174156,43.40447601380493,5.3787086938029,129.974
1752722158.5578542,266.8954390511513,77.39563629488455,9.601938560134002,130.106
1752722229.577982,200.64888088846206,100.86115509437542,12.509855923816595,129.846
1752722473.5897248,0.43174185752868655,132.71212790153712,16.479197682866292,129.476
1752722181.795978,228.3405192041397,14.98379062217603,1.8562620747538996,130.1
1752722391.0625265,47.98537400102615,94.62365206861979,11.742920210334901,129.792
1752722300.3109572,126.07849688100815,78.43508979609913,9.735747689545699,129.654
1752722197.749235,151.5716829676628,20.54250284456799,2.5480617093805,130.548
1752722428.1991043,6.515907761573792,112.40961081965726,13.953647387989202,130.296
1752722324.958469,110.369323387146,126.88291514794992,15.7435432046589,130.556
1752722478.586424,1.054967803478241,133.27210645360472,16.548730764161107,130.36
1752722279.8837523,75.38667233037948,67.18899015785539,8.341641764621002,130.596
1752722264.3710394,152.5481939587593,10.715534382472132,1.3263749370087998,129.97
1752722302.5720758,119.3453492436409,67.91647797054725,8.423596410341,130.466
