index,delay_sec,size_bytes,recv_timestamp,sent_timestamp,topic
3307,0.1655118465423584,87,1748879406.872669,1748879406.7071571,synth_7
3308,0.12787508964538574,94,1748879407.5007153,1748879407.3728402,synth_8
3309,0.12796688079833984,93,1748879408.128633,1748879408.0006661,synth_9
3310,0.17135167121887207,94,1748879408.7996373,1748879408.6282856,synth_0
3311,0.16562485694885254,93,1748879409.4651597,1748879409.2995348,synth_1
3312,0.12776899337768555,94,1748879410.092773,1748879409.965004,synth_2
3313,0.12766742706298828,79,1748879410.7211723,1748879410.593505,synth_3
3314,0.17149734497070312,93,1748879411.39316,1748879411.2216628,synth_4
3315,0.16495728492736816,95,1748879412.0579498,1748879411.8929925,synth_5
3316,0.16512250900268555,78,1748879412.7234504,1748879412.558328,synth_6
3317,0.16515874862670898,86,1748879413.3889759,1748879413.223817,synth_7
3318,0.12761402130126953,95,1748879414.0170014,1748879413.8893874,synth_8
3319,0.12736082077026367,92,1748879414.6446657,1748879414.517305,synth_9
3320,0.1715843677520752,92,1748879415.316897,1748879415.1453125,synth_0
3321,0.16523385047912598,88,1748879415.981995,1748879415.8167613,synth_1
3322,0.12757062911987305,80,1748879416.6097856,1748879416.482215,synth_2
3323,0.1278214454650879,102,1748879417.2380252,1748879417.1102037,synth_3
3324,0.17149758338928223,79,1748879417.9095793,1748879417.7380817,synth_4
3325,0.165726900100708,95,1748879418.5754912,1748879418.4097643,synth_5
3326,0.16555261611938477,81,1748879419.240838,1748879419.0752854,synth_6
3327,0.16595077514648438,101,1748879419.9068334,1748879419.7408826,synth_7
3328,0.12870335578918457,86,1748879420.5354886,1748879420.4067852,synth_8
3329,0.12837910652160645,81,1748879421.1635928,1748879421.0352137,synth_9
3330,0.17151761054992676,81,1748879421.8349798,1748879421.6634622,synth_0
3331,0.16580867767333984,94,1748879422.5006473,1748879422.3348386,synth_1
3332,0.12813878059387207,87,1748879423.1288009,1748879423.000662,synth_2
3333,0.12756633758544922,79,1748879423.7562785,1748879423.6287122,synth_3
3334,0.1713862419128418,94,1748879424.4280303,1748879424.256644,synth_4
3335,0.16552472114562988,87,1748879425.0935414,1748879424.9280167,synth_5
3336,0.16511058807373047,81,1748879425.7585828,1748879425.5934722,synth_6
3337,0.16553497314453125,102,1748879426.4245596,1748879426.2590246,synth_7
3338,0.12797832489013672,100,1748879427.052539,1748879426.9245608,synth_8
3339,0.12827372550964355,88,1748879427.680897,1748879427.5526233,synth_9
3340,0.17157649993896484,102,1748879428.3523734,1748879428.1807969,synth_0
3341,0.1660912036895752,86,1748879429.0183752,1748879428.852284,synth_1
3342,0.12812519073486328,80,1748879429.6460876,1748879429.5179625,synth_2
3343,0.12815451622009277,93,1748879430.2741442,1748879430.1459897,synth_3
3344,0.1715233325958252,99,1748879430.9456012,1748879430.774078,synth_4
3345,0.16558337211608887,81,1748879431.6112895,1748879431.4457061,synth_5
3346,0.16591954231262207,87,1748879432.2770221,1748879432.1111026,synth_6
3347,0.16559696197509766,102,1748879432.9418864,1748879432.7762895,synth_7
3348,0.12824273109436035,81,1748879433.5702672,1748879433.4420245,synth_8
3349,0.1279151439666748,101,1748879434.1982374,1748879434.0703223,synth_9
3350,0.1719353199005127,93,1748879434.8701584,1748879434.698223,synth_0
3351,0.16576027870178223,95,1748879435.5356588,1748879435.3698986,synth_1
3352,0.1279597282409668,99,1748879436.1633596,1748879436.0354,synth_2
3353,0.1281421184539795,88,1748879436.7914405,1748879436.6632984,synth_3
3354,0.17154192924499512,102,1748879437.4630165,1748879437.2914746,synth_4
3355,0.16562843322753906,101,1748879438.1287718,1748879437.9631433,synth_5
3356,0.16558003425598145,81,1748879438.7938733,1748879438.6282933,synth_6
3357,0.165602445602417,100,1748879439.4595916,1748879439.2939892,synth_7
3358,0.1281278133392334,88,1748879440.0878735,1748879439.9597456,synth_8
3359,0.1281139850616455,97,1748879440.716025,1748879440.5879111,synth_9
3360,0.17149829864501953,93,1748879441.3874955,1748879441.2159972,synth_0
3361,0.16556549072265625,88,1748879442.0531487,1748879441.8875833,synth_1
3362,0.12896132469177246,94,1748879442.6822033,1748879442.553242,synth_2
3363,0.12811923027038574,81,1748879443.3101249,1748879443.1820056,synth_3
3364,0.17122435569763184,94,1748879443.9811537,1748879443.8099294,synth_4
3365,0.16593718528747559,85,1748879444.6473022,1748879444.481365,synth_5
3366,0.16536521911621094,79,1748879445.312453,1748879445.1470878,synth_6
3367,0.16498494148254395,100,1748879445.9777334,1748879445.8127484,synth_7
3368,0.1275019645690918,87,1748879446.6056092,1748879446.4781072,synth_8
3369,0.12761378288269043,99,1748879447.2334988,1748879447.105885,synth_9
3370,0.17129755020141602,92,1748879447.9051497,1748879447.7338521,synth_0
3371,0.16517233848571777,80,1748879448.5704548,1748879448.4052825,synth_1
3372,0.12771201133728027,94,1748879449.1983871,1748879449.0706751,synth_2
3373,0.12761259078979492,87,1748879449.8276477,1748879449.700035,synth_3
3374,0.1704416275024414,81,1748879450.4983883,1748879450.3279467,synth_4
3375,0.16516661643981934,84,1748879451.1641066,1748879450.99894,synth_5
3376,0.16497182846069336,80,1748879451.8292475,1748879451.6642756,synth_6
3377,0.165116548538208,100,1748879452.4949625,1748879452.329846,synth_7
3378,0.1278858184814453,88,1748879453.1233354,1748879452.9954495,synth_8
3379,0.12762999534606934,81,1748879453.7513416,1748879453.6237116,synth_9
3380,0.17156219482421875,102,1748879454.4232895,1748879454.2517273,synth_0
3381,0.1651911735534668,80,1748879455.0884082,1748879454.923217,synth_1
3382,0.12816524505615234,95,1748879455.7164395,1748879455.5882742,synth_2
3383,0.1282200813293457,100,1748879456.3445034,1748879456.2162833,synth_3
3384,0.17130422592163086,101,1748879457.0155828,1748879456.8442786,synth_4
3385,0.16530847549438477,95,1748879457.6810737,1748879457.5157652,synth_5
3386,0.16510248184204102,81,1748879458.346503,1748879458.1814005,synth_6
3387,0.165374755859375,81,1748879459.012394,1748879458.8470192,synth_7
3388,0.12783551216125488,87,1748879459.640481,1748879459.5126455,synth_8
3389,0.12783074378967285,81,1748879460.268384,1748879460.1405532,synth_9
3390,0.17191123962402344,101,1748879460.9402404,1748879460.7683291,synth_0
3391,0.16584229469299316,101,1748879461.605703,1748879461.4398608,synth_1
3392,0.1284956932067871,100,1748879462.2339938,1748879462.105498,synth_2
3393,0.1285710334777832,101,1748879462.8623526,1748879462.7337816,synth_3
3394,0.17161273956298828,87,1748879463.5336406,1748879463.362028,synth_4
3395,0.16595125198364258,87,1748879464.1999733,1748879464.034022,synth_5
3396,0.16562199592590332,80,1748879464.8654807,1748879464.6998587,synth_6
3397,0.16562247276306152,100,1748879465.5309267,1748879465.3653042,synth_7
3398,0.12824368476867676,85,1748879466.1590927,1748879466.030849,synth_8
3399,0.12825942039489746,100,1748879466.7875004,1748879466.659241,synth_9
3400,0.17187714576721191,87,1748879467.4593425,1748879467.2874653,synth_0
3401,0.16570568084716797,94,1748879468.1250243,1748879467.9593186,synth_1
3402,0.12873148918151855,101,1748879468.7538733,1748879468.6251419,synth_2
3403,0.1281282901763916,95,1748879469.3818262,1748879469.2536979,synth_3
3404,0.1715705394744873,86,1748879470.0533297,1748879469.8817592,synth_4
3405,0.1658318042755127,80,1748879470.7189999,1748879470.553168,synth_5
3406,0.16550707817077637,95,1748879471.3843503,1748879471.2188432,synth_6
3407,0.16555285453796387,79,1748879472.0498385,1748879471.8842857,synth_7
3408,0.12821173667907715,93,1748879472.6780665,1748879472.5498548,synth_8
3409,0.12825369834899902,100,1748879473.3062067,1748879473.177953,synth_9
3410,0.1717698574066162,80,1748879473.9778318,1748879473.806062,synth_0
3411,0.16566228866577148,102,1748879474.6441019,1748879474.4784396,synth_1
3412,0.12803030014038086,88,1748879475.2720296,1748879475.1439993,synth_2
3413,0.12818074226379395,95,1748879475.9003515,1748879475.7721708,synth_3
3414,0.17193341255187988,92,1748879476.5720475,1748879476.400114,synth_4
3415,0.16547226905822754,88,1748879477.2370737,1748879477.0716014,synth_5
3416,0.16560077667236328,100,1748879477.9026768,1748879477.737076,synth_6
3417,0.16548395156860352,80,1748879478.5680826,1748879478.4025986,synth_7
3418,0.12815403938293457,94,1748879479.196316,1748879479.068162,synth_8
3419,0.12753558158874512,80,1748879479.823558,1748879479.6960225,synth_9
3420,0.1711878776550293,86,1748879480.4952025,1748879480.3240147,synth_0
3421,0.16498351097106934,102,1748879481.1602798,1748879480.9952962,synth_1
3422,0.12757325172424316,94,1748879481.7882564,1748879481.6606832,synth_2
3423,0.1281132698059082,101,1748879482.4168067,1748879482.2886934,synth_3
3424,0.17092394828796387,81,1748879483.0877733,1748879482.9168494,synth_4
3425,0.16532206535339355,87,1748879483.7535334,1748879483.5882113,synth_5
3426,0.1650688648223877,94,1748879484.4187593,1748879484.2536905,synth_6
3427,0.16543197631835938,94,1748879485.0844703,1748879484.9190383,synth_7
3428,0.12773752212524414,100,1748879485.7123818,1748879485.5846443,synth_8
3429,0.1280956268310547,92,1748879486.3403766,1748879486.212281,synth_9
3430,0.1715679168701172,94,1748879487.0118523,1748879486.8402843,synth_0
3431,0.16540908813476562,93,1748879487.6771715,1748879487.5117624,synth_1
3432,0.12756705284118652,95,1748879488.3049428,1748879488.1773758,synth_2
3433,0.12775635719299316,94,1748879488.9335234,1748879488.805767,synth_3
3434,0.17120599746704102,79,1748879489.6048682,1748879489.4336622,synth_4
3435,0.16541790962219238,87,1748879490.27033,1748879490.104912,synth_5
3436,0.16591715812683105,87,1748879490.9365816,1748879490.7706645,synth_6
3437,0.16534900665283203,87,1748879491.6021953,1748879491.4368463,synth_7
3438,0.12777185440063477,80,1748879492.2299402,1748879492.1021683,synth_8
3439,0.12777423858642578,80,1748879492.8576293,1748879492.729855,synth_9
3440,0.17124295234680176,101,1748879493.528734,1748879493.357491,synth_0
3441,0.16556787490844727,85,1748879494.1938553,1748879494.0282874,synth_1
3442,0.1279151439666748,88,1748879494.8216016,1748879494.6936865,synth_2
3443,0.12768197059631348,101,1748879495.4490364,1748879495.3213544,synth_3
3444,0.17148947715759277,95,1748879496.1204183,1748879495.9489288,synth_4
3445,0.16559839248657227,81,1748879496.7858956,1748879496.6202972,synth_5
3446,0.1658165454864502,94,1748879497.4517179,1748879497.2859013,synth_6
3447,0.16547179222106934,80,1748879498.1171067,1748879497.951635,synth_7
3448,0.12819790840148926,100,1748879498.745214,1748879498.617016,synth_8
3449,0.12834501266479492,99,1748879499.3734033,1748879499.2450583,synth_9
3450,0.1716623306274414,79,1748879500.0455163,1748879499.873854,synth_0
3451,0.16564583778381348,102,1748879500.7114036,1748879500.5457578,synth_1
3452,0.12824177742004395,80,1748879501.3399887,1748879501.211747,synth_2
3453,0.12814044952392578,88,1748879501.9679203,1748879501.8397799,synth_3
3454,0.1715075969696045,87,1748879502.6393242,1748879502.4678166,synth_4
3455,0.16548728942871094,88,1748879503.305224,1748879503.1397367,synth_5
3456,0.1656174659729004,95,1748879503.9712853,1748879503.8056679,synth_6
3457,0.16559123992919922,99,1748879504.6366596,1748879504.4710684,synth_7
3458,0.12790632247924805,87,1748879505.2643633,1748879505.136457,synth_8
3459,0.12874317169189453,99,1748879505.8930511,1748879505.764308,synth_9
3460,0.17154240608215332,92,1748879506.5645025,1748879506.39296,synth_0
3461,0.16581034660339355,94,1748879507.230091,1748879507.0642807,synth_1
3462,0.12804913520812988,79,1748879507.8579574,1748879507.7299082,synth_2
3463,0.12784528732299805,87,1748879508.485814,1748879508.3579688,synth_3
3464,0.17151284217834473,88,1748879509.1571655,1748879508.9856527,synth_4
3465,0.16568970680236816,94,1748879509.822709,1748879509.6570194,synth_5
3466,0.16600990295410156,99,1748879510.4884708,1748879510.322461,synth_6
3467,0.16511130332946777,95,1748879511.1534154,1748879510.9883041,synth_7
3468,0.12732362747192383,86,1748879511.7809901,1748879511.6536665,synth_8
3469,0.12749266624450684,94,1748879512.4089882,1748879512.2814956,synth_9
3470,0.17094135284423828,87,1748879513.0802567,1748879512.9093153,synth_0
3471,0.1649484634399414,98,1748879513.7452004,1748879513.580252,synth_1
3472,0.12764930725097656,102,1748879514.3731177,1748879514.2454684,synth_2
3473,0.12734198570251465,78,1748879515.0006726,1748879514.8733306,synth_3
3474,0.17086338996887207,93,1748879515.6720564,1748879515.501193,synth_4
3475,0.16543102264404297,99,1748879516.3376985,1748879516.1722674,synth_5
3476,0.16528058052062988,87,1748879517.003051,1748879516.8377705,synth_6
3477,0.16534996032714844,91,1748879517.668666,1748879517.503316,synth_7
3478,0.12813234329223633,101,1748879518.2971075,1748879518.168975,synth_8
3479,0.12749052047729492,78,1748879518.9245906,1748879518.7971,synth_9
3480,0.17110061645507812,88,1748879519.5961528,1748879519.4250522,synth_0
3481,0.16589021682739258,88,1748879520.262202,1748879520.0963118,synth_1
3482,0.12804055213928223,88,1748879520.890159,1748879520.7621183,synth_2
3483,0.12772655487060547,81,1748879521.5183918,1748879521.3906653,synth_3
3484,0.17122602462768555,81,1748879522.1897357,1748879522.0185096,synth_4
3485,0.16528844833374023,99,1748879522.8550522,1748879522.6897638,synth_5
3486,0.1653296947479248,88,1748879523.520274,1748879523.3549442,synth_6
3487,0.16578245162963867,88,1748879524.1861262,1748879524.0203438,synth_7
3488,0.12847661972045898,90,1748879524.814239,1748879524.6857624,synth_8
3489,0.12790560722351074,101,1748879525.4419599,1748879525.3140543,synth_9
3490,0.17114591598510742,101,1748879526.1131012,1748879525.9419553,synth_0
3491,0.16610074043273926,99,1748879526.7794,1748879526.6132994,synth_1
3492,0.1281893253326416,81,1748879527.4071777,1748879527.2789884,synth_2
3493,0.12812376022338867,85,1748879528.0351424,1748879527.9070187,synth_3
3494,0.17100119590759277,80,1748879528.7060628,1748879528.5350616,synth_4
3495,0.1657392978668213,79,1748879529.3721073,1748879529.206368,synth_5
3496,0.16690611839294434,86,1748879530.0389884,1748879529.8720822,synth_6
3497,0.16617679595947266,80,1748879530.705402,1748879530.539225,synth_7
3498,0.12812066078186035,95,1748879531.333943,1748879531.2058222,synth_8
3499,0.12794137001037598,102,1748879531.9618301,1748879531.8338888,synth_9
3500,0.1714949607849121,95,1748879532.6333134,1748879532.4618185,synth_0
3501,0.165635347366333,100,1748879533.2994382,1748879533.133803,synth_1
3502,0.12810873985290527,80,1748879533.927527,1748879533.7994182,synth_2
3503,0.12806916236877441,102,1748879534.5555797,1748879534.4275105,synth_3
3504,0.1715097427368164,94,1748879535.2269406,1748879535.055431,synth_4
3505,0.16565632820129395,88,1748879535.8923676,1748879535.7267113,synth_5
3506,0.16530203819274902,94,1748879536.5573978,1748879536.3920958,synth_6
3507,0.1657733917236328,80,1748879537.2230563,1748879537.057283,synth_7
3508,0.12792491912841797,95,1748879537.8508627,1748879537.7229378,synth_8
3509,0.12790822982788086,81,1748879538.4787405,1748879538.3508322,synth_9
3510,0.17125272750854492,95,1748879539.150037,1748879538.9787843,synth_0
3511,0.16563177108764648,94,1748879539.8154547,1748879539.649823,synth_1
3512,0.1280345916748047,86,1748879540.443346,1748879540.3153114,synth_2
3513,0.12862372398376465,94,1748879541.072538,1748879540.9439142,synth_3
3514,0.17190265655517578,93,1748879541.7446516,1748879541.572749,synth_4
3515,0.1657719612121582,99,1748879542.410549,1748879542.244777,synth_5
3516,0.1656949520111084,87,1748879543.076388,1748879542.910693,synth_6
3517,0.16467833518981934,87,1748879543.740785,1748879543.5761065,synth_7
3518,0.1276836395263672,86,1748879544.3693988,1748879544.2417152,synth_8
3519,0.1280522346496582,94,1748879544.9979725,1748879544.8699203,synth_9
3520,0.17079544067382812,81,1748879545.668889,1748879545.4980936,synth_0
3521,0.16561651229858398,98,1748879546.3351326,1748879546.169516,synth_1
3522,0.12777447700500488,80,1748879546.9628162,1748879546.8350418,synth_2
3523,0.1279737949371338,88,1748879547.5909052,1748879547.4629314,synth_3
3524,0.17148065567016602,92,1748879548.2623923,1748879548.0909116,synth_4
3525,0.16601228713989258,79,1748879548.9284744,1748879548.7624621,synth_5
3526,0.16509008407592773,81,1748879549.5929458,1748879549.4278557,synth_6
3527,0.1649918556213379,94,1748879550.2582386,1748879550.0932467,synth_7
3528,0.1281266212463379,90,1748879550.8871403,1748879550.7590137,synth_8
3529,0.12761831283569336,79,1748879551.5149465,1748879551.3873281,synth_9
3530,0.17114019393920898,100,1748879552.1863663,1748879552.0152261,synth_0
3531,0.1652054786682129,81,1748879552.8518326,1748879552.6866271,synth_1
3532,0.1277143955230713,80,1748879553.479767,1748879553.3520527,synth_2
3533,0.1276710033416748,95,1748879554.1076925,1748879553.9800215,synth_3
3534,0.1716599464416504,86,1748879554.7794983,1748879554.6078384,synth_4
3535,0.16588640213012695,88,1748879555.4456346,1748879555.2797482,synth_5
3536,0.16556787490844727,95,1748879556.1110077,1748879555.9454398,synth_6
3537,0.16594338417053223,80,1748879556.7768843,1748879556.610941,synth_7
3538,0.12819361686706543,79,1748879557.4051006,1748879557.276907,synth_8
3539,0.12819290161132812,102,1748879558.0331287,1748879557.9049358,synth_9
3540,0.17120981216430664,92,1748879558.7043087,1748879558.533099,synth_0
3541,0.16588306427001953,100,1748879559.3704004,1748879559.2045174,synth_1
3542,0.12829065322875977,102,1748879559.9984121,1748879559.8701215,synth_2
3543,0.1281139850616455,98,1748879560.626237,1748879560.498123,synth_3
3544,0.17148780822753906,88,1748879561.2976704,1748879561.1261826,synth_4
3545,0.16559195518493652,101,1748879561.9630535,1748879561.7974615,synth_5
3546,0.16558313369750977,80,1748879562.6284525,1748879562.4628694,synth_6
3547,0.1653919219970703,81,1748879563.2937934,1748879563.1284015,synth_7
3548,0.12819123268127441,88,1748879563.9225538,1748879563.7943625,synth_8
3549,0.1282339096069336,95,1748879564.5506835,1748879564.4224496,synth_9
3550,0.17147111892700195,102,1748879565.2222254,1748879565.0507543,synth_0
3551,0.16582274436950684,101,1748879565.8879964,1748879565.7221737,synth_1
3552,0.1282813549041748,80,1748879566.51609,1748879566.3878086,synth_2
3553,0.12826156616210938,81,1748879567.1449454,1748879567.0166838,synth_3
3554,0.17180347442626953,87,1748879567.8165507,1748879567.6447473,synth_4
3555,0.16577482223510742,81,1748879568.4819386,1748879568.3161638,synth_5
3556,0.1661221981048584,101,1748879569.1477988,1748879568.9816766,synth_6
3557,0.16585850715637207,94,1748879569.813587,1748879569.6477284,synth_7
3558,0.12807846069335938,80,1748879570.4416492,1748879570.3135707,synth_8
3559,0.12808942794799805,94,1748879571.0695353,1748879570.9414458,synth_9
3560,0.17167210578918457,93,1748879571.7409546,1748879571.5692825,synth_0
3561,0.16571688652038574,95,1748879572.4065354,1748879572.2408185,synth_1
3562,0.12758874893188477,86,1748879573.0339558,1748879572.906367,synth_2
3563,0.1277000904083252,99,1748879573.6626265,1748879573.5349264,synth_3
3564,0.1713402271270752,102,1748879574.3344615,1748879574.1631212,synth_4
3565,0.16500258445739746,87,1748879574.9997616,1748879574.834759,synth_5
3566,0.16560006141662598,81,1748879575.6657426,1748879575.5001426,synth_6
3567,0.1656663417816162,81,1748879576.3315568,1748879576.1658905,synth_7
3568,0.12770819664001465,94,1748879576.9596293,1748879576.831921,synth_8
3569,0.12745213508605957,93,1748879577.5873132,1748879577.459861,synth_9
3570,0.1710491180419922,92,1748879578.2586844,1748879578.0876353,synth_0
3571,0.16587495803833008,94,1748879578.925038,1748879578.7591631,synth_1
3572,0.12821626663208008,93,1748879579.5530915,1748879579.4248753,synth_2
3573,0.12764382362365723,80,1748879580.1808033,1748879580.0531595,synth_3
3574,0.17172765731811523,88,1748879580.8528998,1748879580.6811721,synth_4
3575,0.16555356979370117,93,1748879581.518563,1748879581.3530095,synth_5
3576,0.1655409336090088,87,1748879582.1843672,1748879582.0188262,synth_6
3577,0.1653432846069336,94,1748879582.8499367,1748879582.6845934,synth_7
3578,0.1276721954345703,94,1748879583.4777355,1748879583.3500633,synth_8
3579,0.12764191627502441,100,1748879584.1057467,1748879583.9781048,synth_9
3580,0.1714484691619873,81,1748879584.777497,1748879584.6060486,synth_0
3581,0.16495728492736816,86,1748879585.44228,1748879585.2773228,synth_1
3582,0.12750482559204102,101,1748879586.0700593,1748879585.9425545,synth_2
3583,0.12803077697753906,80,1748879586.6983654,1748879586.5703347,synth_3
3584,0.17165064811706543,88,1748879587.3698742,1748879587.1982236,synth_4
3585,0.1656026840209961,80,1748879588.0350482,1748879587.8694456,synth_5
3586,0.16580486297607422,88,1748879588.7007363,1748879588.5349314,synth_6
3587,0.1653120517730713,99,1748879589.3659878,1748879589.2006757,synth_7
3588,0.1279294490814209,99,1748879589.99431,1748879589.8663805,synth_8
3589,0.12829136848449707,87,1748879590.622557,1748879590.4942656,synth_9
3590,0.17186832427978516,94,1748879591.2941835,1748879591.1223152,synth_0
3591,0.1662604808807373,102,1748879591.959962,1748879591.7937014,synth_1
3592,0.12811851501464844,88,1748879592.5880988,1748879592.4599802,synth_2
3593,0.12802886962890625,101,1748879593.215951,1748879593.087922,synth_3
3594,0.17177510261535645,79,1748879593.8876603,1748879593.7158852,synth_4
3595,0.16560649871826172,95,1748879594.5527213,1748879594.3871148,synth_5
3596,0.16570186614990234,87,1748879595.2183435,1748879595.0526416,synth_6
3597,0.16553616523742676,95,1748879595.883839,1748879595.7183027,synth_7
3598,0.12809467315673828,101,1748879596.5119817,1748879596.383887,synth_8
3599,0.12827014923095703,87,1748879597.1403055,1748879597.0120354,synth_9
3600,0.17174935340881348,81,1748879597.8118818,1748879597.6401324,synth_0
3601,0.1656632423400879,93,1748879598.47755,1748879598.3118868,synth_1
3602,0.128279447555542,86,1748879599.1057174,1748879598.977438,synth_2
3603,0.1281595230102539,102,1748879599.7335331,1748879599.6053736,synth_3
3604,0.17125773429870605,101,1748879600.4047585,1748879600.2335007,synth_4
3605,0.1657416820526123,94,1748879601.0700254,1748879600.9042838,synth_5
3606,0.16549205780029297,86,1748879601.735444,1748879601.569952,synth_6
3607,0.16579866409301758,94,1748879602.4012432,1748879602.2354445,synth_7
3608,0.12810087203979492,101,1748879603.0299664,1748879602.9018655,synth_8
3609,0.12820005416870117,80,1748879603.6579618,1748879603.5297618,synth_9
3610,0.17163944244384766,80,1748879604.329359,1748879604.1577196,synth_0
3611,0.16518259048461914,81,1748879604.9942844,1748879604.8291018,synth_1
3612,0.12788057327270508,88,1748879605.622393,1748879605.4945123,synth_2
3613,0.12770557403564453,79,1748879606.2500956,1748879606.12239,synth_3
3614,0.17100071907043457,80,1748879606.9213035,1748879606.7503028,synth_4
3615,0.1655120849609375,95,1748879607.5871456,1748879607.4216335,synth_5
3616,0.16526293754577637,80,1748879608.2528617,1748879608.0875988,synth_6
3617,0.16488337516784668,88,1748879608.9179637,1748879608.7530804,synth_7
3618,0.12750840187072754,99,1748879609.5460713,1748879609.418563,synth_8
3619,0.12807226181030273,94,1748879610.174572,1748879610.0464997,synth_9
3620,0.1716005802154541,102,1748879610.846447,1748879610.6748464,synth_0
3621,0.16577935218811035,80,1748879611.512157,1748879611.3463776,synth_1
3622,0.12801146507263184,80,1748879612.1397405,1748879612.011729,synth_2
3623,0.12752628326416016,98,1748879612.767144,1748879612.6396177,synth_3
3624,0.17113256454467773,99,1748879613.4386482,1748879613.2675157,synth_4
3625,0.16581392288208008,92,1748879614.1046035,1748879613.9387896,synth_5
3626,0.16579890251159668,102,1748879614.7704656,1748879614.6046667,synth_6
3627,0.16523408889770508,96,1748879615.435514,1748879615.27028,synth_7
3628,0.12761616706848145,79,1748879616.0636768,1748879615.9360607,synth_8
3629,0.1280806064605713,94,1748879616.6920066,1748879616.563926,synth_9
3630,0.171295166015625,81,1748879617.363632,1748879617.1923368,synth_0
3631,0.1661238670349121,88,1748879618.0300457,1748879617.8639219,synth_1
3632,0.1284041404724121,98,1748879618.6582842,1748879618.52988,synth_2
3633,0.12815594673156738,80,1748879619.286088,1748879619.157932,synth_3
3634,0.17129993438720703,79,1748879619.9572248,1748879619.785925,synth_4
3635,0.16555166244506836,80,1748879620.6231537,1748879620.457602,synth_5
3636,0.16565346717834473,97,1748879621.2888215,1748879621.123168,synth_6
3637,0.16537046432495117,87,1748879621.9542677,1748879621.7888973,synth_7
3638,0.12818622589111328,85,1748879622.5824075,1748879622.4542212,synth_8
3639,0.12813448905944824,88,1748879623.2103157,1748879623.0821812,synth_9
3640,0.17143964767456055,81,1748879623.8815544,1748879623.7101147,synth_0
3641,0.16562557220458984,93,1748879624.5472708,1748879624.3816452,synth_1
3642,0.12835216522216797,87,1748879625.1753244,1748879625.0469723,synth_2
3643,0.12820219993591309,80,1748879625.8031797,1748879625.6749775,synth_3
3644,0.17186474800109863,101,1748879626.4753911,1748879626.3035264,synth_4
3645,0.16550517082214355,94,1748879627.140364,1748879626.9748588,synth_5
3646,0.1655275821685791,101,1748879627.8058412,1748879627.6403136,synth_6
3647,0.16576290130615234,98,1748879628.4715319,1748879628.305769,synth_7
3648,0.12832379341125488,88,1748879629.099826,1748879628.9715023,synth_8
3649,0.12816977500915527,86,1748879629.7279322,1748879629.5997624,synth_9
3650,0.1712942123413086,101,1748879630.3991082,1748879630.227814,synth_0
3651,0.16560149192810059,99,1748879631.0646617,1748879630.8990602,synth_1
3652,0.12829184532165527,101,1748879631.6927001,1748879631.5644083,synth_2
3653,0.128432035446167,87,1748879632.3209996,1748879632.1925676,synth_3
3654,0.17194271087646484,102,1748879632.9927554,1748879632.8208127,synth_4
3655,0.16550946235656738,99,1748879633.6581113,1748879633.4926019,synth_5
3656,0.1659843921661377,94,1748879634.3243046,1748879634.1583202,synth_6
3657,0.1655597686767578,81,1748879634.9898703,1748879634.8243105,synth_7
3658,0.12855124473571777,88,1748879635.6190326,1748879635.4904814,synth_8
3659,0.12798070907592773,102,1748879636.2465343,1748879636.1185536,synth_9
3660,0.17071938514709473,94,1748879636.9172263,1748879636.746507,synth_0
3661,0.1651453971862793,87,1748879637.5824776,1748879637.4173322,synth_1
3662,0.1282351016998291,95,1748879638.2108803,1748879638.0826452,synth_2
3663,0.1275646686553955,93,1748879638.838648,1748879638.7110834,synth_3
3664,0.17170190811157227,101,1748879639.5109584,1748879639.3392565,synth_4
3665,0.16521954536437988,93,1748879640.1761239,1748879640.0109043,synth_5
3666,0.16541647911071777,80,1748879640.8417149,1748879640.6762984,synth_6
3667,0.16539645195007324,81,1748879641.5074298,1748879641.3420334,synth_7
3668,0.12803936004638672,88,1748879642.1355686,1748879642.0075293,synth_8
3669,0.12763214111328125,81,1748879642.7632027,1748879642.6355705,synth_9
3670,0.17114472389221191,85,1748879643.4347131,1748879643.2635684,synth_0
3671,0.16509366035461426,79,1748879644.0997345,1748879643.934641,synth_1
3672,0.12763214111328125,94,1748879644.727656,1748879644.6000237,synth_2
3673,0.12783312797546387,102,1748879645.3556488,1748879645.2278156,synth_3
3674,0.171311616897583,100,1748879646.0271928,1748879645.8558812,synth_4
3675,0.16538619995117188,80,1748879646.692599,1748879646.5272129,synth_5
3676,0.16533184051513672,88,1748879647.3580933,1748879647.1927614,synth_6
3677,0.1654658317565918,93,1748879648.023647,1748879647.8581812,synth_7
3678,0.12743878364562988,81,1748879648.6511223,1748879648.5236835,synth_8
3679,0.12802815437316895,87,1748879649.2794697,1748879649.1514416,synth_9
3680,0.17141175270080566,93,1748879649.951001,1748879649.7795892,synth_0
3681,0.1657118797302246,80,1748879650.6174116,1748879650.4516997,synth_1
3682,0.12804555892944336,99,1748879651.2457292,1748879651.1176836,synth_2
3683,0.1279592514038086,87,1748879651.8735838,1748879651.7456245,synth_3
3684,0.17168688774108887,101,1748879652.5450716,1748879652.3733847,synth_4
3685,0.16572976112365723,77,1748879653.2105067,1748879653.044777,synth_5
3686,0.1660013198852539,93,1748879653.87626,1748879653.7102587,synth_6
3687,0.1654510498046875,81,1748879654.5415916,1748879654.3761406,synth_7
3688,0.12798357009887695,77,1748879655.1697125,1748879655.041729,synth_8
