t_bucket,throughput,p99_pods_max_ms,p99_pods_med_ms,viol_rate,lag_skew_ratio,true_p99_ms,true_max_ms,true_viol_rate,hot_part_p99_ms,run_id,label,traffic_mode,skew_fraction,skew_partitions,hot_partition,hot_consumer
4920,,,,,,2185002.940797806,2185084.013223648,0.6829268292682927,2185037.3965787888,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
4950,,,,,,2204316.48319006,2204499.071836472,0.7105263157894737,2204380.6359577184,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
4980,,,,,,2222315.015089512,2222640.449523926,0.72,2222434.562432766,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5010,,,,,,2231856.627936363,2231938.3869171143,0.6511627906976745,2231893.614141941,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5040,,,,,,2104014.2573833466,2105356.7502498627,0.7317073170731707,2104484.129886627,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5070,,,,,,2123668.913450241,2124018.4457302094,0.7142857142857143,2123802.558145523,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5100,,,,,,2140361.684782505,2140596.4863300323,0.6875,2140456.6045570374,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5130,,,,,,2161046.2027549744,2161145.4045772552,0.8043478260869565,2161074.861059189,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5160,,,,,,2178956.9752573967,2179349.441766739,0.703125,2179087.7974271774,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5190,,,,,,2198585.887951851,2198663.9330387115,0.7941176470588235,2198609.5379781723,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5220,,,,,,2216594.3483161926,2216935.290813446,0.5714285714285714,2216771.922533512,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5250,,,,,,2236025.7015943527,2236213.6993408203,0.6956521739130435,2236088.367509842,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5280,,,,,,2253347.5114297867,2253530.6565761566,0.7142857142857143,2253417.5375151634,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5310,,,,,,2263187.0004868507,2263432.760000229,0.6851851851851852,2263298.2878136635,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5340,,,,,,1868712.3058080673,1869115.4804229736,0.6111111111111112,1868908.1334781647,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5370,,,,,,1886991.3642692566,1887836.3544940948,0.6888888888888889,1887298.633441925,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5400,148.683334,126315.721,1645.547,0.6694316780629974,3.8645465,1906139.474387169,1906646.08168602,0.6857142857142857,1906333.177177906,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5430,,,,,,1924661.6178035736,1924748.1825351715,0.6829268292682927,1924696.2436962128,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5460,,,,,,1943456.8727779386,1943497.5497722623,0.7755102040816326,1943470.4317760465,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5490,,,,,,1961168.856847286,1961352.0622253416,0.6388888888888888,1961252.6078772543,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5520,,,,,,1980121.0530757904,1980346.393823624,0.5573770491803278,1980233.723449707,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5550,,,,,,1998323.2580852509,1998364.651679993,0.5526315789473685,1998343.39550972,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5580,,,,,,2017928.432133198,2018357.825994492,0.7307692307692307,2018054.7244453433,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5610,,,,,,2027920.9389829636,2028252.0170211792,0.6857142857142857,2028057.2652339935,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5640,,,,,,1900445.1525163648,1900464.1864299772,0.7209302325581395,1900451.950342655,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5670,,,,,,1918927.6765823367,1918995.1372146609,0.6326530612244898,1918960.0014686587,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5700,,,,,,1938179.676578045,1938244.314432144,0.6206896551724138,1938208.026514053,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5730,,,,,,1956374.8939991,1956636.6226673129,0.7391304347826086,1956479.5854663851,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5760,,,,,,1975360.4793119433,1975438.462495804,0.8421052631578947,1975381.5558481219,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5790,,,,,,1994103.1908988953,1994145.55478096,0.5652173913043478,1994124.8435497284,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5820,,,,,,2012097.2489881513,2012418.781518936,0.6153846153846154,2012232.6311063764,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5850,,,,,,2031982.8206324577,2032016.747713089,0.7291666666666666,2031993.6484241486,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5880,,,,,,2050367.5546741488,2050460.9100818636,0.5581395348837209,2050409.7868824007,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5910,,,,,,2057699.404668808,2058527.734041214,0.6829268292682927,2058010.0281834602,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5940,,,,,,1932280.5704975126,1932524.5037078855,0.7142857142857143,1932373.8390779493,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
5970,,,,,,1949593.7903118136,1949799.859762192,0.6170212765957447,1949683.3857250216,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6000,,,,,,1968026.2047433853,1968040.6513214111,0.625,1968032.0448493958,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6030,,,,,,1988325.3161907194,1988566.0433769224,0.6086956521739131,1988432.306051254,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6060,,,,,,2006111.5052700043,2006610.211610794,0.6976744186046512,2006313.3625984192,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6090,,,,,,2024595.6774950027,2024642.4448490145,0.6274509803921569,2024617.1904778483,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6120,,,,,,2044689.7696375845,2045525.546312332,0.6607142857142857,2045039.2762470243,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6150,,,,,,2063486.3753318787,2063658.7579250336,0.7647058823529411,2063548.4330654144,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6180,,,,,,2082748.9026784895,2083052.1602630613,0.7647058823529411,2082845.9451055524,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6210,,,,,,2092046.782922745,2092100.80075264,0.76,2092060.2873802187,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6240,,,,,,1965033.268017769,1965223.2143878937,0.6296296296296297,1965115.6975746155,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6270,,,,,,1984187.4736356733,1984535.9621047971,0.5384615384615384,1984407.5716161726,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6300,150.433334,145169.853,1565.7710000000002,0.666075781076889,3.803673625,2002692.804222107,2002891.0851478577,0.5789473684210527,2002789.2652130127,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6330,,,,,,2021738.360095024,2021963.3667469025,0.8372093023255814,2021791.933107376,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6360,,,,,,2040545.4894661903,2040748.706817627,0.7391304347826086,2040626.776406765,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
6390,,,,,,2056165.5499100685,2057128.452539444,0.6944444444444444,2056495.6879544258,20260224_025555_skew,20260224_025555_skew | tm=skew sf=0.80 sp=0,skew,0.8,0,0,consumer-sts-6
0,83.116667,10335.687,870.768,0.416683376779627,2.90453425,10451.275346279146,11601.005792617798,0.3870967741935484,9701.96756362915,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
30,,,,,,24875.525341033936,24883.363485336304,0.4406779661016949,24880.52553653717,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
60,,,,,,36947.421579360955,37308.78376960754,0.4927536231884058,37154.67342376708,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
90,,,,,,50906.47447109223,51074.00608062744,0.4457831325301205,51016.80016517639,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
120,,,,,,62440.052506923676,62471.506118774414,0.4444444444444444,62461.417224407196,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
150,,,,,,78408.45742702484,78408.69498252869,0.3974358974358974,78408.62402439117,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
180,,,,,,91229.12805557251,92921.32139205933,0.43529411764705883,92377.40210533142,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
210,,,,,,106182.24070310593,106457.3254585266,0.43243243243243246,106363.11835050581,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
240,,,,,,121205.15859127045,121569.06461715698,0.4868421052631579,121447.76260852814,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
270,,,,,,134410.19731998444,135330.75499534607,0.5066666666666667,134994.87584352493,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
300,,,,,,148748.36384773254,148840.9879207611,0.4492753623188406,148805.5728340149,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
330,,,,,,161720.43015241626,162906.29863739014,0.3333333333333333,162588.9535498619,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
360,,,,,,175565.75961112976,176545.02367973328,0.4225352112676056,176251.24445915222,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
390,,,,,,189059.16986465454,189226.3195514679,0.4098360655737705,189162.2455048561,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
420,,,,,,204749.5796084404,205098.0327129364,0.5,204949.35938835144,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
450,,,,,,218363.22705745697,220044.091463089,0.36619718309859156,219587.85683870316,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
480,,,,,,233084.89418029785,233124.52960014343,0.3076923076923077,233115.2641773224,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
510,,,,,,247396.99570655826,247477.36430168152,0.4246575342465753,247458.38838338852,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
540,,,,,,261936.0700726509,261989.5439147949,0.43333333333333335,261971.41718864438,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
570,,,,,,275325.4105377197,275478.7392616272,0.4927536231884058,275415.6039047241,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
600,,,,,,290553.5600090027,290717.03028678894,0.38666666666666666,290668.43101501465,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
630,,,,,,302641.3941669464,304260.2474689484,0.4153846153846154,303729.06122922903,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
660,,,,,,317886.549012661,317908.92243385315,0.47560975609756095,317902.017056942,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
690,,,,,,331973.6026120186,332612.0355129242,0.42857142857142855,332389.9718952179,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
720,,,,,,346510.12320518494,346564.9151802063,0.41025641025641024,346544.9908256531,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
750,,,,,,359389.425907135,359523.64230155945,0.4626865671641791,359468.73559474945,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
780,,,,,,374426.9618177414,374554.7597408295,0.3493975903614458,374522.0310044289,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
810,,,,,,386709.3729019165,387677.375793457,0.5061728395061729,387278.0746006965,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
840,,,,,,402039.5821833611,402255.43570518494,0.46774193548387094,402170.5097293854,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
870,,,,,,413095.8767223358,414291.8519973755,0.44,413871.6444683075,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
900,195.16666600000002,23489.828,1161.675,0.4327924850555081,3.6915862500000003,429988.32719326013,430454.6928405762,0.49295774647887325,430321.4455127716,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
930,,,,,,442530.32696962357,442732.4426174164,0.46296296296296297,442659.98606443405,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
960,,,,,,457138.7971520424,457607.0258617401,0.4418604651162791,457469.3115353584,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
990,,,,,,472565.52391052246,472668.5948371887,0.4117647058823529,472636.289024353,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1020,,,,,,483741.97699069977,484361.3247871399,0.5223880597014925,484070.41900396347,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1050,,,,,,496827.5472998619,497470.1159000397,0.4027777777777778,497280.06039857864,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1080,,,,,,512793.55806589127,513566.7605400085,0.42857142857142855,513353.8497138023,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1110,,,,,,526995.7083010674,527327.7881145477,0.515625,527190.7393026352,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1140,,,,,,542621.6044330597,542624.0005493164,0.38461538461538464,542623.2537078857,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1170,,,,,,557127.278213501,557212.4423980713,0.4153846153846154,557180.5058288574,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1200,,,,,,570793.0454730988,571081.750869751,0.5081967213114754,570966.2687110901,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1230,,,,,,584788.6713695526,584805.5756092072,0.423728813559322,584798.8722038269,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1260,,,,,,598443.886384964,598965.7986164093,0.4461538461538462,598794.5461654663,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1290,,,,,,612807.520198822,612807.603597641,0.44776119402985076,612807.5745344162,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1320,,,,,,625066.9158315659,625083.9939117432,0.36904761904761907,625079.4671916962,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1350,,,,,,638513.7786388397,639616.1260604858,0.4098360655737705,639303.7942910194,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1380,,,,,,652648.2605171204,652898.5738754272,0.5753424657534246,652783.8469195366,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1410,,,,,,667347.5190734863,667526.9954204559,0.4057971014492754,667476.8476176262,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1440,,,,,,680813.395690918,681090.1334285736,0.5074626865671642,680989.5015239716,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1470,,,,,,693740.1630878448,693980.485200882,0.5185185185185185,693878.3483028412,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1500,,,,,,708264.616985321,708433.6462020874,0.4482758620689655,708380.5788898468,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1530,,,,,,720965.7240748405,722903.0449390411,0.44642857142857145,722233.7886404991,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1560,,,,,,733776.0131597519,734295.6137657166,0.44776119402985076,734114.5408272743,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1590,,,,,,749624.6304512024,749795.4943180084,0.42105263157894735,749740.8178806305,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1620,,,,,,765149.4945335388,765154.5586585999,0.42028985507246375,765152.9202651978,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1650,,,,,,777208.8282823563,777941.5483474731,0.4393939393939394,777671.0055541992,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1680,,,,,,792279.6961784363,792285.7928276062,0.3870967741935484,792283.8938713074,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1710,,,,,,806530.261259079,806609.701871872,0.5384615384615384,806574.946603775,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1740,,,,,,819665.005698204,819810.7371330261,0.5301204819277109,819752.0891165733,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1770,,,,,,831344.7391748428,833426.5313148499,0.352112676056338,832831.7335605621,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1800,225.766666,36634.679,1024.566,0.44153255573601063,3.4903141250000003,844505.9257125854,844576.9691467285,0.38961038961038963,844556.4039421082,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1830,,,,,,860771.9952774048,860954.9126625061,0.43037974683544306,860896.2852954865,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1860,,,,,,874780.7686924934,874840.567111969,0.4473684210526316,874818.2423686981,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1890,,,,,,888186.6289615631,888327.4347782135,0.49382716049382713,888271.1124515533,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1920,,,,,,902785.1709127427,902813.925743103,0.4507042253521127,902802.8345942497,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1950,,,,,,916020.4197907448,916507.982969284,0.4375,916322.2446155548,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
1980,,,,,,926962.7315878868,927086.686849594,0.4032258064516129,927050.109887123,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2010,,,,,,942610.2999067308,943492.4745559692,0.3918918918918919,943238.6982870102,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2040,,,,,,955430.457098484,955735.0573539734,0.4166666666666667,955627.8037428856,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2070,,,,,,971932.0122480392,971938.5025501252,0.515625,971936.4421367646,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2100,,,,,,985173.3346223831,985310.7047080994,0.5164835164835165,985255.7566738129,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2130,,,,,,998994.8847627639,999082.4291706084,0.4444444444444444,999047.9046154021,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2160,,,,,,1014580.394320488,1014612.6973628998,0.4631578947368421,1014602.387881279,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2190,,,,,,1028654.7850227355,1028703.2346725464,0.463768115942029,1028686.8472909927,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2220,,,,,,1041188.6410498619,1041513.346195221,0.4864864864864865,1041411.0418343544,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2250,,,,,,1055790.8323025703,1055955.7094573977,0.44285714285714284,1055900.7504057887,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2280,,,,,,1069138.5532808304,1069698.0092525482,0.34545454545454546,1069563.325407505,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2310,,,,,,1083550.3910541534,1084063.0514621737,0.4426229508196721,1083917.7976799014,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2340,,,,,,1098362.4870944023,1098381.424665451,0.35,1098376.2890529633,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2370,,,,,,1111123.7799167633,1111363.8288974762,0.48148148148148145,1111282.8123664856,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2400,,,,,,1126564.1464304924,1127471.6453552246,0.46153846153846156,1127141.645746231,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2430,,,,,,1141584.3413639069,1141654.9348831177,0.4155844155844156,1141629.855606556,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2460,,,,,,1155530.9456157684,1155754.57239151,0.3333333333333333,1155701.9543266296,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2490,,,,,,1168303.18649292,1169248.1813430786,0.4268292682926829,1168921.516456604,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2520,,,,,,1183543.216407299,1183734.4126701355,0.4342105263157895,1183665.5820155144,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2550,,,,,,1195872.6622867584,1196386.181116104,0.2923076923076923,1196257.8014087675,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2580,,,,,,1211407.436943054,1211560.3609085083,0.45454545454545453,1211516.0934448242,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2610,,,,,,1225332.1550297737,1226346.223115921,0.3974358974358974,1226069.6590924263,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2640,,,,,,1240326.4873981476,1240572.0126628876,0.36363636363636365,1240510.6313467026,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
2670,,,,,,1253930.1279187202,1254022.660970688,0.36363636363636365,1253995.6128478053,20260224_055611_skew,20260224_055611_skew | tm=skew sf=0.50 sp=0,skew,0.5,0,0,consumer-sts-7
